시도명,시군구명,읍면도명,인구수,위도,경도
강원도,원주시,지정면,29613,37.3621821,127.8401906
강원도,원주시,부론면,2185,37.2076589,127.7505147
강원도,원주시,귀래면,2175,37.1700679,127.8848125
강원도,원주시,흥업면,9423,37.3026129,127.9211771
강원도,원주시,판부면,7282,37.318642,127.96635
강원도,원주시,신림면,3600,37.230718,128.079475
강원도,원주시,중앙동,2437,37.352882,127.947475
강원도,원주시,원인동,4185,37.345649,127.946738
강원도,원주시,개운동,12538,37.3412771,127.960247
강원도,원주시,명륜1동,8102,37.341249,127.953288
강원도,원주시,명륜2동,18779,37.331625,127.94395
강원도,원주시,단구동,43948,37.3260921,127.9602852
강원도,원주시,일산동,8495,37.34969,127.9421
강원도,원주시,학성동,4470,37.353499,127.944163
강원도,원주시,단계동,28668,37.3526,127.9344561
강원도,원주시,우산동,13463,37.3714608,127.9400625
강원도,원주시,태장1동,10205,37.355315,127.955263
강원도,원주시,태장2동,24608,37.3824601,127.9521163
강원도,원주시,봉산동,7628,37.3475423,127.9569685
강원도,원주시,행구동,8884,37.3425779,127.9838473
강원도,원주시,무실동,35354,37.3381962,127.9292245
강원도,원주시,반곡관설동,44875,37.3297497,127.9742907
강원도,강릉시,주문진읍,16334,37.8940654,128.8233875
강원도,강릉시,성산면,3496,37.718711,128.8320499
강원도,강릉시,왕산면,1562,37.6727199,128.8378891
강원도,강릉시,구정면,4248,37.7183287,128.8800078
강원도,강릉시,강동면,4024,37.7280864,128.954213
강원도,강릉시,옥계면,3408,37.6126071,129.0379
강원도,강릉시,사천면,4765,37.823517,128.848713
강원도,강릉시,연곡면,6267,37.86014,128.8369
강원도,강릉시,홍제동,14962,37.7483204,128.8836307
강원도,강릉시,중앙동,4608,37.7560849,128.8940072
강원도,강릉시,옥천동,3263,37.760175,128.90295
강원도,강릉시,교1동,25556,37.7656138,128.8743694
강원도,강릉시,교2동,7540,37.7679147,128.8924843
강원도,강릉시,포남1동,10595,37.765982,128.9081502
강원도,강릉시,포남2동,12513,37.772783,128.913388
강원도,강릉시,초당동,4582,37.791883,128.915963
강원도,강릉시,송정동,9828,37.7744719,128.9275765
강원도,강릉시,내곡동,16540,37.7390854,128.8809534
강원도,강릉시,강남동,17338,37.74421,128.905612
강원도,강릉시,성덕동,28148,37.7635,128.91365
강원도,강릉시,경포동,11363,37.7838197,128.8806307
강원도,동해시,천곡동,30387,37.5229,129.116225
강원도,동해시,송정동,3560,37.4997346,129.1286032
강원도,동해시,북삼동,19782,37.489429,129.1075345
강원도,동해시,부곡동,4843,37.5357746,129.1062934
강원도,동해시,동호동,4994,37.5458363,129.1001854
강원도,동해시,발한동,3212,37.5484921,129.1079674
강원도,동해시,묵호동,2879,37.5587095,129.1142995
강원도,동해시,북평동,13505,37.4837618,129.1250041
강원도,동해시,망상동,3410,37.5579477,129.1045171
강원도,동해시,삼화동,2662,37.4884058,129.0676214
강원도,태백시,황지동,5852,37.170801,128.9916204
강원도,태백시,황연동,4096,37.178751,128.986662
강원도,태백시,삼수동,5355,37.1804964,128.9779024
강원도,태백시,상장동,12702,37.153357,128.990688
강원도,태백시,문곡소도동,3628,37.131451,128.9604431
강원도,태백시,장성동,3212,37.1004714,129.008202
강원도,태백시,구문소동,2343,37.100124,129.02215
강원도,태백시,철암동,1943,37.1172872,129.0397859
강원도,속초시,영랑동,4283,38.223693,128.588213
강원도,속초시,동명동,3463,38.212693,128.595725
강원도,속초시,금호동,5906,38.206952,128.5882264
강원도,속초시,교동,9415,38.2025237,128.5826325
강원도,속초시,노학동,21564,38.19706,128.576288
강원도,속초시,조양동,30062,38.187618,128.590788
강원도,속초시,청호동,4941,38.1979834,128.5955089
강원도,속초시,대포동,3051,38.165724,128.557112
강원도,삼척시,도계읍,9186,37.236635,129.045269
강원도,삼척시,원덕읍,3178,37.176468,129.3357
강원도,삼척시,근덕면,4929,37.379307,129.225763
강원도,삼척시,하장면,1260,37.3494567,128.9430381
강원도,삼척시,노곡면,700,37.3478177,129.1640512
강원도,삼척시,미로면,1791,37.4175871,129.1124698
강원도,삼척시,가곡면,662,37.1497625,129.2051817
강원도,삼척시,신기면,652,37.3496094,129.0831747
강원도,삼척시,남양동,7082,37.442568,129.16845
강원도,삼척시,교동,15768,37.447935,129.1646
강원도,삼척시,정라동,8499,37.4360778,129.1845373
강원도,삼척시,성내동,7690,37.446201,129.162913
강원도,홍천군,홍천읍,33999,37.6893353,127.8842625
강원도,홍천군,화촌면,4368,37.770958,127.966925
강원도,홍천군,두촌면,2405,37.8686909,128.0189524
강원도,홍천군,내촌면,2424,37.8162635,128.0867457
강원도,홍천군,서석면,3668,37.7136065,128.186153
강원도,홍천군,남면,5749,37.6181092,127.7676773
강원도,홍천군,서면,3794,37.6885811,127.6640984
강원도,홍천군,북방면,4155,37.705576,127.853112
강원도,홍천군,내면,3090,37.7738502,128.3897142
강원도,횡성군,횡성읍,20973,37.4923505,127.9926012
강원도,횡성군,우천면,4397,37.459443,128.06235
강원도,횡성군,안흥면,3039,37.4124778,128.1560577
강원도,횡성군,둔내면,5918,37.512233,128.218813
강원도,횡성군,갑천면,2460,37.560967,128.110212
강원도,횡성군,청일면,2399,37.5838993,128.150266
강원도,횡성군,공근면,3444,37.5364906,127.9617519
강원도,횡성군,서원면,2059,37.487076,127.850463
강원도,횡성군,강림면,1773,37.36024,128.1254
강원도,영월군,영월읍,20566,37.187443,128.4661
강원도,영월군,상동읍,1000,37.1270199,128.8267883
강원도,영월군,김삿갓면,1718,37.125632,128.570112
강원도,영월군,북면,2067,37.254517,128.455125
강원도,영월군,남면,2176,37.186612,128.4044907
강원도,영월군,한반도면,1214,37.236793,128.328387
강원도,영월군,주천면,3737,37.2722396,128.268973
강원도,영월군,무릉도원면,2075,37.2883265,128.2685922
강원도,평창군,평창읍,8423,37.3688989,128.3972599
강원도,평창군,미탄면,1605,37.342124,128.49575
강원도,평창군,방림면,834,37.4264388,128.3942635
강원도,평창군,대화면,5085,37.500942,128.458025
강원도,평창군,봉평면,5745,37.616174,128.379462
강원도,평창군,용평면,3087,37.6066909,128.4401786
강원도,평창군,진부면,8456,37.6374223,128.5531412
강원도,평창군,대관령면,5905,37.673628,128.7060956
강원도,정선군,정선읍,10170,37.3797735,128.6616517
강원도,정선군,고한읍,4287,37.2043076,128.8516255
강원도,정선군,사북읍,4542,37.227743,128.821788
강원도,정선군,신동읍,1757,37.2122023,128.6420711
강원도,정선군,남면,3123,37.268808,128.740588
강원도,정선군,북평면,2438,37.4488827,128.6704737
강원도,정선군,임계면,3400,37.4947769,128.8520659
강원도,정선군,화암면,1598,37.3401821,128.7878125
강원도,정선군,여량면,1932,37.4706856,128.7205522
강원도,철원군,철원읍,5080,38.2120757,127.2127307
강원도,철원군,김화읍,3299,38.2497078,127.4212837
강원도,철원군,갈말읍,11718,38.1476987,127.3083075
강원도,철원군,동송읍,14447,38.2071429,127.20815
강원도,철원군,서면,1796,38.1646673,127.4157265
강원도,철원군,근남면,2104,38.2370916,127.4710315
강원도,철원군,근북면,102,38.3217252,127.4124695
강원도,화천군,화천읍,8113,38.104274,127.707213
강원도,화천군,간동면,2613,38.055292,127.7899
강원도,화천군,하남면,2835,38.0589168,127.6678331
강원도,화천군,상서면,3789,38.1578152,127.654211
강원도,화천군,사내면,5880,38.070158,127.523438
강원도,양구군,양구읍,13566,38.1080304,127.9906024
강원도,양구군,동면,1983,38.2023271,128.0434985
강원도,양구군,방산면,1219,38.2090111,127.9494182
강원도,양구군,해안면,1210,38.2851903,128.137164
강원도,인제군,인제읍,10250,38.070392,128.172188
강원도,인제군,남면,3801,37.965968,128.083362
강원도,인제군,북면,7925,38.124674,128.204138
강원도,인제군,기린면,4992,37.955601,128.319175
강원도,인제군,서화면,2629,38.218376,128.208513
강원도,인제군,상남면,2033,37.8741414,128.2599651
강원도,고성군,간성읍,7070,38.3783811,128.4670022
강원도,고성군,거진읍,5849,38.4362818,128.4528629
강원도,고성군,현내면,2254,38.4944328,128.4276245
강원도,고성군,죽왕면,3421,38.3288661,128.5255087
강원도,고성군,토성면,8603,38.2571858,128.5585786
강원도,양양군,양양읍,12565,38.080658,128.624
강원도,양양군,서면,2744,38.0714747,128.5853674
강원도,양양군,손양면,2314,38.060533,128.6411
강원도,양양군,현북면,2647,38.0189544,128.7231145
강원도,양양군,현남면,2986,37.969226,128.759488
강원도,양양군,강현면,4593,38.14994,128.607587
충청북도,충주시,주덕읍,4770,36.9755929,127.795575
충청북도,충주시,살미면,2017,36.9053701,127.964595
충청북도,충주시,수안보면,2849,36.8472328,127.9948187
충청북도,충주시,대소원면,9150,36.9777206,127.8179955
충청북도,충주시,신니면,2813,36.9956363,127.7364702
충청북도,충주시,노은면,2232,37.0481462,127.7541585
충청북도,충주시,앙성면,3938,37.1091856,127.7508064
충청북도,충주시,중앙탑면,13656,37.028983,127.856962
충청북도,충주시,금가면,3860,37.043067,127.924538
충청북도,충주시,동량면,3556,37.026217,127.96305
충청북도,충주시,산척면,2215,37.081722,127.9557988
충청북도,충주시,엄정면,3051,37.0867288,127.9148629
충청북도,충주시,소태면,1911,37.1098487,127.8477125
충청북도,충주시,성내.충인동,2550,36.973443,127.933838
충청북도,충주시,교현.안림동,22962,36.9714649,127.9474059
충청북도,충주시,교현2동,6582,36.9814749,127.9290962
충청북도,충주시,용산동,14550,36.9642526,127.9387476
충청북도,충주시,지현동,5137,36.9681895,127.9322044
충청북도,충주시,문화동,9134,36.971743,127.925513
충청북도,충주시,호암.직동,21765,36.9560369,127.9386585
충청북도,충주시,달천동,3754,36.9476154,127.9011009
충청북도,충주시,봉방동,8865,36.9736105,127.9194024
충청북도,충주시,칠금.금릉동,14126,36.9821176,127.9191151
충청북도,충주시,연수동,36050,36.9868325,127.9341083
충청북도,충주시,목행.용탄동,6553,37.0115783,127.9170038
충청북도,제천시,봉양읍,6713,37.1326,128.1217
충청북도,제천시,금성면,1829,37.061592,128.168663
충청북도,제천시,청풍면,1255,37.000558,128.168187
충청북도,제천시,수산면,1994,36.9338309,128.1810647
충청북도,제천시,덕산면,2156,36.9120051,128.1644007
충청북도,제천시,한수면,675,36.8850785,128.0819414
충청북도,제천시,백운면,3294,37.137765,128.02585
충청북도,제천시,송학면,4688,37.1849196,128.2609745
충청북도,제천시,교동,18229,37.1464411,128.221934
충청북도,제천시,의림지동,9966,37.1620762,128.2150886
충청북도,제천시,중앙동,5598,37.1393291,128.2102405
충청북도,제천시,남현동,4786,37.1347967,128.2170353
충청북도,제천시,영서동,9956,37.132823,128.201757
충청북도,제천시,용두동,18214,37.1423162,128.2003631
충청북도,제천시,신백동,10785,37.1283631,128.2232806
충청북도,제천시,청전동,15358,37.148965,128.214438
충청북도,제천시,화산동,14992,37.1271809,128.215011
충청북도,보은군,보은읍,14538,36.4835849,127.7167576
충청북도,보은군,속리산면,1794,36.5121373,127.8103083
충청북도,보은군,장안면,1432,36.469743,127.788713
충청북도,보은군,마로면,2118,36.435735,127.82045
충청북도,보은군,탄부면,1598,36.4306743,127.7959472
충청북도,보은군,삼승면,2270,36.3957755,127.727632
충청북도,보은군,수한면,1856,36.4793564,127.6986949
충청북도,보은군,회남면,727,36.4453212,127.5791473
충청북도,보은군,회인면,1722,36.4948594,127.5964668
충청북도,보은군,내북면,1641,36.578034,127.6639455
충청북도,보은군,산외면,1748,36.5519555,127.7326022
충청북도,옥천군,옥천읍,28505,36.307425,127.574888
충청북도,옥천군,동이면,3190,36.283867,127.620313
충청북도,옥천군,안남면,1397,36.3562448,127.6727633
충청북도,옥천군,안내면,1910,36.3944713,127.6619064
충청북도,옥천군,청성면,2304,36.327692,127.759888
충청북도,옥천군,청산면,2898,36.3464174,127.792031
충청북도,옥천군,이원면,4019,36.246254,127.6194078
충청북도,옥천군,군서면,2152,36.2796728,127.5274369
충청북도,옥천군,군북면,2935,36.3301865,127.5344497
충청북도,영동군,영동읍,19675,36.171209,127.7759028
충청북도,영동군,용산면,3292,36.2597252,127.8294574
충청북도,영동군,황간면,4036,36.22846,127.910438
충청북도,영동군,추풍령면,2206,36.2145727,127.9986835
충청북도,영동군,매곡면,1853,36.190885,127.932113
충청북도,영동군,상촌면,2212,36.148757,127.914138
충청북도,영동군,양강면,3038,36.1524323,127.7510291
충청북도,영동군,용화면,961,36.0208459,127.7672201
충청북도,영동군,학산면,2664,36.0993923,127.6848816
충청북도,영동군,양산면,1783,36.1223465,127.6690052
충청북도,영동군,심천면,3030,36.2381703,127.7213081
충청북도,증평군,증평읍,35539,36.7851654,127.5812623
충청북도,증평군,도안면,1776,36.8134,127.6129271
충청북도,진천군,진천읍,29841,36.8549237,127.4411875
충청북도,진천군,초평면,3048,36.8459493,127.5262887
충청북도,진천군,문백면,3413,36.7846715,127.43729
충청북도,진천군,백곡면,2056,36.8839682,127.3767895
충청북도,진천군,이월면,6291,36.925816,127.4283974
충청북도,진천군,광혜원면,11211,36.9934077,127.435584
충청북도,괴산군,괴산읍,9417,36.8125519,127.7977462
충청북도,괴산군,감물면,2077,36.8367195,127.8749483
충청북도,괴산군,장연면,1892,36.8242263,127.9552982
충청북도,괴산군,연풍면,2276,36.7664434,128.000583
충청북도,괴산군,칠성면,3078,36.7882145,127.8641515
충청북도,괴산군,문광면,2184,36.7899196,127.785003
충청북도,괴산군,청천면,5177,36.6605028,127.7373493
충청북도,괴산군,청안면,3416,36.7719756,127.6396174
충청북도,괴산군,사리면,2631,36.8169217,127.6487403
충청북도,괴산군,소수면,2089,36.8557774,127.7448425
충청북도,괴산군,불정면,2674,36.871196,127.8541268
충청북도,음성군,음성읍,16799,36.9312988,127.6792331
충청북도,음성군,금왕읍,19453,36.992223,127.5864581
충청북도,음성군,소이면,2853,36.9236046,127.7576143
충청북도,음성군,원남면,2998,36.8754822,127.6487511
충청북도,음성군,맹동면,13194,36.9301585,127.5626829
충청북도,음성군,대소면,15564,36.9719669,127.4832929
충청북도,음성군,삼성면,6620,37.0183803,127.49504
충청북도,음성군,생극면,4517,37.0346108,127.6068754
충청북도,음성군,감곡면,9907,37.1123505,127.6434602
충청북도,단양군,단양읍,10085,36.9865868,128.368124
충청북도,단양군,매포읍,5089,37.0322999,128.3033589
충청북도,단양군,대강면,2396,36.922293,128.352075
충청북도,단양군,가곡면,2045,37.0284558,128.385416
충청북도,단양군,영춘면,3124,37.0786721,128.4873774
충청북도,단양군,어상천면,1854,37.10229,128.3588
충청북도,단양군,적성면,1521,36.960726,128.292962
충청북도,단양군,단성면,1624,36.9370466,128.3233722
충청남도,공주시,유구읍,7092,36.552825,126.9504
충청남도,공주시,이인면,3094,36.3620084,127.0631964
충청남도,공주시,탄천면,2844,36.3300443,127.0302004
충청남도,공주시,계룡면,5271,36.3603183,127.1416514
충청남도,공주시,반포면,4170,36.3969253,127.2502377
충청남도,공주시,의당면,4428,36.499535,127.141238
충청남도,공주시,정안면,4700,36.608682,127.120113
충청남도,공주시,우성면,5059,36.4709543,127.0497697
충청남도,공주시,사곡면,2793,36.5021452,127.0253228
충청남도,공주시,신풍면,3102,36.514675,126.9555
충청남도,공주시,중학동,4415,36.4525143,127.1219085
충청남도,공주시,웅진동,7890,36.4649177,127.1221805
충청남도,공주시,금학동,5242,36.4388466,127.1194085
충청남도,공주시,옥룡동,7516,36.4573805,127.137204
충청남도,공주시,신관동,19365,36.472264,127.1325743
충청남도,공주시,월송동,15499,36.4714417,127.155075
충청남도,보령시,웅천읍,5912,36.2317947,126.601254
충청남도,보령시,주포면,1578,36.4151121,126.5879781
충청남도,보령시,오천면,2083,36.4369878,126.5233613
충청남도,보령시,천북면,3330,36.4787183,126.5273123
충청남도,보령시,청소면,2491,36.44546,126.589538
충청남도,보령시,청라면,3679,36.3904725,126.6736013
충청남도,보령시,남포면,4932,36.304658,126.605
충청남도,보령시,주산면,2347,36.1983387,126.6317295
충청남도,보령시,미산면,1676,36.21061,126.6764
충청남도,보령시,성주면,2041,36.336087,126.6514115
충청남도,보령시,주교면,5038,36.390849,126.569288
충청남도,보령시,대천1동,13393,36.3511851,126.6008283
충청남도,보령시,대천2동,6362,36.3534082,126.5898359
충청남도,보령시,대천3동,15725,36.3561175,126.6113078
충청남도,보령시,대천4동,17571,36.3378611,126.6079205
충청남도,보령시,대천5동,6037,36.3170689,126.5152054
충청남도,아산시,염치읍,6175,36.816792,126.97645
충청남도,아산시,배방읍,85598,36.7738439,127.0538488
충청남도,아산시,송악면,4161,36.7316302,127.0090541
충청남도,아산시,탕정면,36282,36.7985417,127.0608889
충청남도,아산시,음봉면,20182,36.849749,127.012275
충청남도,아산시,둔포면,22889,36.929729,127.037629
충청남도,아산시,영인면,5376,36.8565973,126.9547671
충청남도,아산시,인주면,5983,36.8690444,126.8846138
충청남도,아산시,선장면,2957,36.791292,126.861288
충청남도,아산시,도고면,4383,36.757458,126.8774077
충청남도,아산시,신창면,18781,36.8037083,126.9361
충청남도,아산시,온양1동,9121,36.7870957,126.9994668
충청남도,아산시,온양2동,10569,36.7783561,127.0033666
충청남도,아산시,온양3동,37756,36.7834979,127.012943
충청남도,아산시,온양4동,17742,36.7982329,126.9785092
충청남도,아산시,온양5동,20975,36.775158,126.995975
충청남도,아산시,온양6동,27818,36.7547883,127.0192533
충청남도,서산시,대산읍,13213,36.939635,126.434325
충청남도,서산시,인지면,7141,36.753125,126.425313
충청남도,서산시,부석면,5200,36.714885,126.393537
충청남도,서산시,팔봉면,3282,36.8120788,126.3502106
충청남도,서산시,지곡면,8103,36.863507,126.436875
충청남도,서산시,성연면,16078,36.8390916,126.4609841
충청남도,서산시,음암면,9232,36.800067,126.517988
충청남도,서산시,운산면,4929,36.8107403,126.5806158
충청남도,서산시,해미면,7126,36.7140486,126.5447959
충청남도,서산시,고북면,5982,36.6671468,126.533973
충청남도,서산시,부춘동,18581,36.786117,126.4481
충청남도,서산시,동문1동,18073,36.789833,126.45905
충청남도,서산시,동문2동,8486,36.7807478,126.4599667
충청남도,서산시,수석동,16087,36.771367,126.467213
충청남도,서산시,석남동,34676,36.7638409,126.4534722
충청남도,논산시,강경읍,7628,36.1581155,127.0179549
충청남도,논산시,연무읍,12993,36.1251581,127.0990365
충청남도,논산시,성동면,3903,36.2036313,127.0335534
충청남도,논산시,광석면,4045,36.2428982,127.0797819
충청남도,논산시,노성면,2824,36.27815,127.13025
충청남도,논산시,상월면,3407,36.2957574,127.1411413
충청남도,논산시,부적면,3425,36.2160973,127.1281076
충청남도,논산시,연산면,5912,36.2134624,127.2005718
충청남도,논산시,벌곡면,2428,36.2059344,127.2647507
충청남도,논산시,양촌면,5966,36.1385702,127.2326286
충청남도,논산시,가야곡면,3257,36.1368074,127.1587979
충청남도,논산시,은진면,3850,36.1674273,127.1068711
충청남도,논산시,채운면,2118,36.1735692,127.0627326
충청남도,논산시,취암동,34933,36.1992745,127.0871511
충청남도,논산시,부창동,15472,36.1992756,127.0871464
충청남도,계룡시,두마면,10202,36.2668957,127.2727146
충청남도,계룡시,엄사면,17799,36.2886055,127.2398733
충청남도,계룡시,신도안면,8153,36.300467,127.242188
충청남도,계룡시,금암동,8369,36.272767,127.2464
충청남도,당진시,합덕읍,8391,36.8098709,126.7639965
충청남도,당진시,송악읍,30377,36.9032404,126.69025
충청남도,당진시,고대면,5286,36.926026,126.596838
충청남도,당진시,석문면,9042,36.981918,126.590825
충청남도,당진시,대호지면,2318,36.90004,126.5042
충청남도,당진시,정미면,3557,36.8825079,126.5682311
충청남도,당진시,면천면,3468,36.8159393,126.665169
충청남도,당진시,순성면,4907,36.8453821,126.7144219
충청남도,당진시,우강면,5501,36.8153578,126.7769101
충청남도,당진시,신평면,15078,36.885265,126.773575
충청남도,당진시,송산면,11879,36.9326384,126.6791258
충청남도,당진시,당진1동,28533,36.8932076,126.6270872
충청남도,당진시,당진2동,22820,36.8851135,126.6484298
충청남도,당진시,당진3동,17315,36.9080008,126.6448325
충청남도,금산군,금산읍,22597,36.1072971,127.4905071
충청남도,금산군,금성면,3183,36.1308231,127.4537352
충청남도,금산군,제원면,2760,36.1125619,127.5460681
충청남도,금산군,부리면,2434,36.0607684,127.5550167
충청남도,금산군,군북면,2424,36.168935,127.527663
충청남도,금산군,남일면,2774,36.0428891,127.5044837
충청남도,금산군,남이면,2025,36.0454599,127.4366865
충청남도,금산군,진산면,3169,36.1442321,127.3703375
충청남도,금산군,복수면,2937,36.1664603,127.3983228
충청남도,금산군,추부면,5903,36.194949,127.4759822
충청남도,부여군,부여읍,18860,36.2755959,126.9111637
충청남도,부여군,규암면,11757,36.2751273,126.8841609
충청남도,부여군,은산면,3608,36.3104189,126.8542053
충청남도,부여군,외산면,2250,36.3043382,126.7042179
충청남도,부여군,내산면,1499,36.2748057,126.7805549
충청남도,부여군,구룡면,2267,36.252692,126.812888
충청남도,부여군,홍산면,2745,36.216726,126.760313
충청남도,부여군,옥산면,1385,36.191468,126.733675
충청남도,부여군,남면,1756,36.2120981,126.8063
충청남도,부여군,충화면,1097,36.1817549,126.8216672
충청남도,부여군,양화면,1628,36.1353583,126.8812073
충청남도,부여군,임천면,2743,36.1911858,126.894792
충청남도,부여군,장암면,2616,36.243926,126.8865
충청남도,부여군,세도면,3008,36.169976,126.948438
충청남도,부여군,석성면,2731,36.2532893,127.0023977
충청남도,부여군,초촌면,2069,36.263958,127.020062
충청남도,서천군,장항읍,11074,36.0105021,126.7002921
충청남도,서천군,서천읍,13078,36.0778106,126.6898896
충청남도,서천군,마서면,4666,36.061933,126.706763
충청남도,서천군,화양면,2187,36.0378,126.781888
충청남도,서천군,기산면,1540,36.074667,126.7622
충청남도,서천군,한산면,2405,36.086265,126.8021
충청남도,서천군,마산면,1429,36.117382,126.790688
충청남도,서천군,시초면,1211,36.121882,126.752863
충청남도,서천군,문산면,1203,36.142307,126.752188
충청남도,서천군,판교면,2015,36.1577863,126.6891251
충청남도,서천군,종천면,2000,36.0974581,126.6700785
충청남도,서천군,비인면,2839,36.1420862,126.6013839
충청남도,서천군,서면,4161,36.1529457,126.5495554
충청남도,청양군,청양읍,9927,36.4534116,126.8068259
충청남도,청양군,운곡면,2094,36.5237898,126.8447369
충청남도,청양군,대치면,2229,36.4443792,126.8321163
충청남도,청양군,정산면,3474,36.414882,126.94505
충청남도,청양군,목면,1481,36.41901,127.003863
충청남도,청양군,청남면,1827,36.3523607,126.9522186
충청남도,청양군,장평면,2253,36.3418906,126.8930507
충청남도,청양군,남양면,2617,36.4012582,126.7761229
충청남도,청양군,화성면,2128,36.4273045,126.7173403
충청남도,청양군,비봉면,2097,36.5194666,126.786513
충청남도,홍성군,홍성읍,36320,36.5971025,126.6630906
충청남도,홍성군,광천읍,7994,36.5045592,126.624874
충청남도,홍성군,홍북읍,29280,36.6501698,126.6919772
충청남도,홍성군,금마면,3441,36.611907,126.732663
충청남도,홍성군,홍동면,3387,36.5590884,126.6880704
충청남도,홍성군,장곡면,2817,36.50515,126.6913
충청남도,홍성군,은하면,2193,36.5319381,126.5905247
충청남도,홍성군,결성면,2050,36.5242633,126.5466167
충청남도,홍성군,서부면,3114,36.5802791,126.51724
충청남도,홍성군,갈산면,3452,36.605174,126.5501
충청남도,홍성군,구항면,3464,36.587757,126.610888
충청남도,예산군,예산읍,31562,36.6786679,126.8461625
충청남도,예산군,삽교읍,13478,36.6880379,126.739388
충청남도,예산군,대술면,2341,36.657582,126.892188
충청남도,예산군,신양면,2950,36.6015584,126.86848
충청남도,예산군,광시면,3019,36.5489388,126.7732904
충청남도,예산군,대흥면,1700,36.6067572,126.7883162
충청남도,예산군,응봉면,2415,36.6586449,126.7611528
충청남도,예산군,덕산면,6492,36.701485,126.6655
충청남도,예산군,봉산면,2436,36.748701,126.681675
충청남도,예산군,고덕면,4322,36.745301,126.702637
충청남도,예산군,신암면,3344,36.7345022,126.8262431
충청남도,예산군,오가면,4068,36.687126,126.797613
충청남도,태안군,태안읍,29046,36.7576791,126.2963727
충청남도,태안군,안면읍,8255,36.5206815,126.3444752
충청남도,태안군,고남면,2307,36.420401,126.4092
충청남도,태안군,남면,4239,36.6719017,126.2976979
충청남도,태안군,근흥면,5317,36.713626,126.227988
충청남도,태안군,소원면,5266,36.7625541,126.1972821
충청남도,태안군,원북면,4368,36.823467,126.2571
충청남도,태안군,이원면,2219,36.8695816,126.2808382
전라북도,군산시,옥구읍,3008,35.9231823,126.6852364
전라북도,군산시,옥산면,4576,35.9394676,126.7484038
전라북도,군산시,회현면,3322,35.9130683,126.7569886
전라북도,군산시,임피면,2491,35.9825478,126.8505365
전라북도,군산시,서수면,2413,35.9832319,126.8758842
전라북도,군산시,대야면,4770,35.9467547,126.8115986
전라북도,군산시,개정면,2875,35.9583897,126.796439
전라북도,군산시,성산면,2755,35.9896358,126.7859996
전라북도,군산시,나포면,2103,36.0304597,126.8320053
전라북도,군산시,옥도면,3082,35.9930891,126.7099774
전라북도,군산시,옥서면,2824,35.924528,126.6449567
전라북도,군산시,해신동,2155,35.9894809,126.7076097
전라북도,군산시,월명동,4986,35.9864147,126.7090167
전라북도,군산시,신풍동,6670,35.972885,126.700775
전라북도,군산시,삼학동,5367,35.9769485,126.7076344
전라북도,군산시,중앙동,4228,35.9860287,126.7174666
전라북도,군산시,흥남동,12255,35.9779077,126.7152383
전라북도,군산시,조촌동,24724,35.973096,126.7380548
전라북도,군산시,경암동,7219,35.9796361,126.7298579
전라북도,군산시,구암동,8561,35.9858077,126.7440126
전라북도,군산시,개정동,2652,35.964409,126.7543737
전라북도,군산시,수송동,53856,35.964879,126.7175531
전라북도,군산시,나운1동,13360,35.9667904,126.6947908
전라북도,군산시,나운2동,22393,35.9648594,126.6996166
전라북도,군산시,나운3동,30951,35.9587674,126.6892213
전라북도,군산시,소룡동,17254,35.9739161,126.6839088
전라북도,군산시,미성동,11022,35.9593381,126.6567459
전라북도,익산시,함열읍,6542,36.0782567,126.9662602
전라북도,익산시,오산면,7427,35.9386769,126.9162903
전라북도,익산시,황등면,6737,36.004446,126.9449916
전라북도,익산시,함라면,2191,36.060058,126.910375
전라북도,익산시,웅포면,1506,36.0644352,126.8768734
전라북도,익산시,성당면,1848,36.0882773,126.9349726
전라북도,익산시,용안면,2551,36.1200404,126.9522752
전라북도,익산시,낭산면,2896,36.0780757,127.0098579
전라북도,익산시,망성면,2847,36.1325544,127.0206448
전라북도,익산시,여산면,3182,36.0586867,127.0860148
전라북도,익산시,금마면,5115,35.993045,127.0529446
전라북도,익산시,왕궁면,4115,35.9664006,127.0878063
전라북도,익산시,춘포면,4259,35.901032,127.005275
전라북도,익산시,삼기면,2520,36.0203484,126.984063
전라북도,익산시,용동면,1471,36.1099121,126.9930074
전라북도,익산시,중앙동,3156,35.939768,126.95245
전라북도,익산시,평화동,4488,35.9323157,126.9453501
전라북도,익산시,인화동,6626,35.9294769,126.9536058
전라북도,익산시,동산동,21478,35.9286145,126.9725685
전라북도,익산시,마동,9472,35.9379182,126.9591256
전라북도,익산시,남중동,10860,35.9511089,126.959029
전라북도,익산시,모현동,38438,35.9487204,126.9450338
전라북도,익산시,송학동,9038,35.9384856,126.9402935
전라북도,익산시,영등1동,22212,35.9523408,126.9725784
전라북도,익산시,영등2동,13652,35.960064,126.9769928
전라북도,익산시,어양동,23876,35.9553415,126.984311
전라북도,익산시,신동,15287,35.959818,126.961288
전라북도,익산시,팔봉동,6693,35.96522,127.0117143
전라북도,익산시,삼성동,32310,35.9626832,126.9894076
전라북도,정읍시,신태인읍,5237,35.6882118,126.8866685
전라북도,정읍시,북면,4109,35.6092246,126.892242
전라북도,정읍시,입암면,2693,35.5037907,126.793232
전라북도,정읍시,소성면,2033,35.5568931,126.7831975
전라북도,정읍시,고부면,2716,35.61859,126.771725
전라북도,정읍시,영원면,1691,35.655157,126.785313
전라북도,정읍시,덕천면,1753,35.618624,126.842613
